Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,StationCity,Station.Code,Station.Location,StationState,TempAvg,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,WindSpeed,Population,lat,lon
0.0,2016-12-11,12,11,2016,Long Beach,LGB,"Long Beach, CA",California,58,64,52,24,1.28,469428,33.770050399999995,-118.1937395
0.78,2016-12-18,12,18,2016,Long Beach,LGB,"Long Beach, CA",California,57,64,50,26,3.6,469428,33.770050399999995,-118.1937395
2.31,2016-12-25,12,25,2016,Long Beach,LGB,"Long Beach, CA",California,56,64,47,15,5.05,469428,33.770050399999995,-118.1937395
0.5,2017-01-01,1,1,2017,Long Beach,LGB,"Long Beach, CA",California,59,69,48,25,4.0,469428,33.770050399999995,-118.1937395
0.0,2016-01-03,1,3,2016,Los Angeles,LAX,"Los Angeles, CA",California,55,63,45,15,2.76,3884307,34.0522342,-118.24368490000002
2.73,2016-01-10,1,10,2016,Los Angeles,LAX,"Los Angeles, CA",California,55,60,49,23,3.04,3884307,34.0522342,-118.24368490000002
0.0,2016-01-17,1,17,2016,Los Angeles,LAX,"Los Angeles, CA",California,56,63,49,24,2.31,3884307,34.0522342,-118.24368490000002
0.07,2016-01-24,1,24,2016,Los Angeles,LAX,"Los Angeles, CA",California,58,65,52,27,3.11,3884307,34.0522342,-118.24368490000002
0.14,2016-01-31,1,31,2016,Los Angeles,LAX,"Los Angeles, CA",California,59,67,50,26,3.75,3884307,34.0522342,-118.24368490000002
0.0,2016-02-07,2,7,2016,Los Angeles,LAX,"Los Angeles, CA",California,58,69,47,30,2.94,3884307,34.0522342,-118.24368490000002
0.0,2016-02-14,2,14,2016,Los Angeles,LAX,"Los Angeles, CA",California,66,78,54,26,2.37,3884307,34.0522342,-118.24368490000002
0.73,2016-02-21,2,21,2016,Los Angeles,LAX,"Los Angeles, CA",California,63,72,54,23,3.4,3884307,34.0522342,-118.24368490000002
0.0,2016-02-28,2,28,2016,Los Angeles,LAX,"Los Angeles, CA",California,64,74,54,26,2.25,3884307,34.0522342,-118.24368490000002
0.55,2016-03-06,3,6,2016,Los Angeles,LAX,"Los Angeles, CA",California,60,65,55,24,5.68,3884307,34.0522342,-118.24368490000002
0.85,2016-03-13,3,13,2016,Los Angeles,LAX,"Los Angeles, CA",California,58,64,50,26,6.15,3884307,34.0522342,-118.24368490000002
0.0,2016-03-20,3,20,2016,Los Angeles,LAX,"Los Angeles, CA",California,63,68,56,25,4.84,3884307,34.0522342,-118.24368490000002
0.0,2016-03-27,3,27,2016,Los Angeles,LAX,"Los Angeles, CA",California,63,70,54,25,4.67,3884307,34.0522342,-118.24368490000002
0.0,2016-04-03,4,3,2016,Los Angeles,LAX,"Los Angeles, CA",California,60,67,53,25,4.7,3884307,34.0522342,-118.24368490000002
0.29,2016-04-10,4,10,2016,Los Angeles,LAX,"Los Angeles, CA",California,63,68,57,23,4.34,3884307,34.0522342,-118.24368490000002
0.0,2016-04-17,4,17,2016,Los Angeles,LAX,"Los Angeles, CA",California,65,73,57,26,5.94,3884307,34.0522342,-118.24368490000002
0.0,2016-04-24,4,24,2016,Los Angeles,LAX,"Los Angeles, CA",California,67,75,57,25,6.71,3884307,34.0522342,-118.24368490000002
0.0,2016-05-01,5,1,2016,Los Angeles,LAX,"Los Angeles, CA",California,63,70,55,25,4.7,3884307,34.0522342,-118.24368490000002
0.59,2016-05-08,5,8,2016,Los Angeles,LAX,"Los Angeles, CA",California,62,67,57,25,7.27,3884307,34.0522342,-118.24368490000002
0.0,2016-05-15,5,15,2016,Los Angeles,LAX,"Los Angeles, CA",California,63,67,58,25,6.35,3884307,34.0522342,-118.24368490000002
0.0,2016-05-22,5,22,2016,Los Angeles,LAX,"Los Angeles, CA",California,62,67,58,25,7.6,3884307,34.0522342,-118.24368490000002
0.0,2016-05-29,5,29,2016,Los Angeles,LAX,"Los Angeles, CA",California,63,68,57,25,6.81,3884307,34.0522342,-118.24368490000002
0.0,2016-06-05,6,5,2016,Los Angeles,LAX,"Los Angeles, CA",California,63,68,57,26,6.38,3884307,34.0522342,-118.24368490000002
0.0,2016-06-12,6,12,2016,Los Angeles,LAX,"Los Angeles, CA",California,64,69,59,23,5.97,3884307,34.0522342,-118.24368490000002
0.0,2016-06-19,6,19,2016,Los Angeles,LAX,"Los Angeles, CA",California,67,73,61,25,6.91,3884307,34.0522342,-118.24368490000002
0.0,2016-06-26,6,26,2016,Los Angeles,LAX,"Los Angeles, CA",California,70,78,64,24,5.25,3884307,34.0522342,-118.24368490000002
0.0,2016-07-03,7,3,2016,Los Angeles,LAX,"Los Angeles, CA",California,69,74,64,24,5.33,3884307,34.0522342,-118.24368490000002
0.0,2016-07-10,7,10,2016,Los Angeles,LAX,"Los Angeles, CA",California,69,74,64,25,7.85,3884307,34.0522342,-118.24368490000002
0.0,2016-07-17,7,17,2016,Los Angeles,LAX,"Los Angeles, CA",California,70,75,64,25,7.3,3884307,34.0522342,-118.24368490000002
0.0,2016-07-24,7,24,2016,Los Angeles,LAX,"Los Angeles, CA",California,74,81,67,24,5.24,3884307,34.0522342,-118.24368490000002
0.0,2016-07-31,7,31,2016,Los Angeles,LAX,"Los Angeles, CA",California,74,80,68,25,7.3,3884307,34.0522342,-118.24368490000002
0.0,2016-08-07,8,7,2016,Los Angeles,LAX,"Los Angeles, CA",California,72,77,66,25,7.35,3884307,34.0522342,-118.24368490000002
0.0,2016-08-14,8,14,2016,Los Angeles,LAX,"Los Angeles, CA",California,72,76,66,25,7.27,3884307,34.0522342,-118.24368490000002
0.0,2016-08-21,8,21,2016,Los Angeles,LAX,"Los Angeles, CA",California,68,74,62,26,8.74,3884307,34.0522342,-118.24368490000002
0.0,2016-08-28,8,28,2016,Los Angeles,LAX,"Los Angeles, CA",California,69,75,64,25,6.02,3884307,34.0522342,-118.24368490000002
0.0,2016-09-04,9,4,2016,Los Angeles,LAX,"Los Angeles, CA",California,70,74,65,25,6.02,3884307,34.0522342,-118.24368490000002
0.0,2016-09-11,9,11,2016,Los Angeles,LAX,"Los Angeles, CA",California,68,73,63,25,7.7,3884307,34.0522342,-118.24368490000002
0.01,2016-09-18,9,18,2016,Los Angeles,LAX,"Los Angeles, CA",California,66,71,61,25,6.31,3884307,34.0522342,-118.24368490000002
0.0,2016-09-25,9,25,2016,Los Angeles,LAX,"Los Angeles, CA",California,73,81,64,24,3.24,3884307,34.0522342,-118.24368490000002
0.0,2016-10-02,10,2,2016,Los Angeles,LAX,"Los Angeles, CA",California,69,76,62,25,5.05,3884307,34.0522342,-118.24368490000002
0.0,2016-10-09,10,9,2016,Los Angeles,LAX,"Los Angeles, CA",California,69,78,60,25,4.0,3884307,34.0522342,-118.24368490000002
0.0,2016-10-16,10,16,2016,Los Angeles,LAX,"Los Angeles, CA",California,66,70,61,25,7.51,3884307,34.0522342,-118.24368490000002
0.28,2016-10-23,10,23,2016,Los Angeles,LAX,"Los Angeles, CA",California,71,81,61,23,2.55,3884307,34.0522342,-118.24368490000002
0.08,2016-10-30,10,30,2016,Los Angeles,LAX,"Los Angeles, CA",California,67,72,61,25,5.71,3884307,34.0522342,-118.24368490000002
0.0,2016-11-06,11,6,2016,Los Angeles,LAX,"Los Angeles, CA",California,66,75,56,24,1.8,3884307,34.0522342,-118.24368490000002
0.0,2016-11-13,11,13,2016,Los Angeles,LAX,"Los Angeles, CA",California,72,84,60,23,1.9,3884307,34.0522342,-118.24368490000002
0.5,2016-11-20,11,20,2016,Los Angeles,LAX,"Los Angeles, CA",California,64,73,55,22,2.65,3884307,34.0522342,-118.24368490000002
0.61,2016-11-27,11,27,2016,Los Angeles,LAX,"Los Angeles, CA",California,60,69,51,21,3.71,3884307,34.0522342,-118.24368490000002
0.0,2016-12-04,12,4,2016,Los Angeles,LAX,"Los Angeles, CA",California,57,66,47,19,2.52,3884307,34.0522342,-118.24368490000002
0.05,2016-12-11,12,11,2016,Los Angeles,LAX,"Los Angeles, CA",California,59,64,53,21,1.87,3884307,34.0522342,-118.24368490000002
0.75,2016-12-18,12,18,2016,Los Angeles,LAX,"Los Angeles, CA",California,57,63,51,26,5.41,3884307,34.0522342,-118.24368490000002
1.71,2016-12-25,12,25,2016,Los Angeles,LAX,"Los Angeles, CA",California,57,66,48,12,5.77,3884307,34.0522342,-118.24368490000002
0.27,2017-01-01,1,1,2017,Los Angeles,LAX,"Los Angeles, CA",California,60,69,50,10,5.21,3884307,34.0522342,-118.24368490000002
0.0,2016-01-03,1,3,2016,Redding,RDD,"Redding, CA",California,45,51,38,34,6.16,91119,40.5865396,-122.3916754
4.71,2016-01-10,1,10,2016,Redding,RDD,"Redding, CA",California,45,51,40,18,2.5,91119,40.5865396,-122.3916754
4.13,2016-01-17,1,17,2016,Redding,RDD,"Redding, CA",California,47,53,41,23,4.5,91119,40.5865396,-122.3916754
1.98,2016-01-24,1,24,2016,Redding,RDD,"Redding, CA",California,52,57,47,20,7.9,91119,40.5865396,-122.3916754
1.86,2016-01-31,1,31,2016,Redding,RDD,"Redding, CA",California,50,58,41,20,3.14,91119,40.5865396,-122.3916754
0.09,2016-02-07,2,7,2016,Redding,RDD,"Redding, CA",California,49,60,37,29,3.37,91119,40.5865396,-122.3916754
0.0,2016-02-14,2,14,2016,Redding,RDD,"Redding, CA",California,60,75,44,24,2.8,91119,40.5865396,-122.3916754
0.75,2016-02-21,2,21,2016,Redding,RDD,"Redding, CA",California,55,65,45,27,7.14,91119,40.5865396,-122.3916754
0.07,2016-02-28,2,28,2016,Redding,RDD,"Redding, CA",California,56,69,43,28,1.97,91119,40.5865396,-122.3916754
2.13,2016-03-06,3,6,2016,Redding,RDD,"Redding, CA",California,57,63,49,20,8.05,91119,40.5865396,-122.3916754
6.6,2016-03-13,3,13,2016,Redding,RDD,"Redding, CA",California,52,57,47,22,10.6,91119,40.5865396,-122.3916754
0.71,2016-03-20,3,20,2016,Redding,RDD,"Redding, CA",California,59,71,47,21,4.35,91119,40.5865396,-122.3916754
0.92,2016-03-27,3,27,2016,Redding,RDD,"Redding, CA",California,57,69,44,23,3.02,91119,40.5865396,-122.3916754
0.0,2016-04-03,4,3,2016,Redding,RDD,"Redding, CA",California,64,77,50,17,1.66,91119,40.5865396,-122.3916754
0.26,2016-04-10,4,10,2016,Redding,RDD,"Redding, CA",California,68,80,55,25,5.04,91119,40.5865396,-122.3916754
0.16,2016-04-17,4,17,2016,Redding,RDD,"Redding, CA",California,62,75,48,25,4.01,91119,40.5865396,-122.3916754
2.81,2016-04-24,4,24,2016,Redding,RDD,"Redding, CA",California,64,76,50,18,3.48,91119,40.5865396,-122.3916754
0.0,2016-05-01,5,1,2016,Redding,RDD,"Redding, CA",California,72,85,59,35,5.5,91119,40.5865396,-122.3916754
0.56,2016-05-08,5,8,2016,Redding,RDD,"Redding, CA",California,66,75,56,22,2.72,91119,40.5865396,-122.3916754
0.0,2016-05-15,5,15,2016,Redding,RDD,"Redding, CA",California,71,86,56,27,3.97,91119,40.5865396,-122.3916754
0.35,2016-05-22,5,22,2016,Redding,RDD,"Redding, CA",California,69,79,58,26,5.8,91119,40.5865396,-122.3916754
0.06,2016-05-29,5,29,2016,Redding,RDD,"Redding, CA",California,71,85,56,29,3.58,91119,40.5865396,-122.3916754
0.0,2016-06-05,6,5,2016,Redding,RDD,"Redding, CA",California,84,100,66,30,2.38,91119,40.5865396,-122.3916754
0.0,2016-06-12,6,12,2016,Redding,RDD,"Redding, CA",California,80,92,67,23,5.78,91119,40.5865396,-122.3916754
2.46,2016-06-19,6,19,2016,Redding,RDD,"Redding, CA",California,67,78,56,22,3.07,91119,40.5865396,-122.3916754
0.0,2016-06-26,6,26,2016,Redding,RDD,"Redding, CA",California,80,97,62,28,3.0,91119,40.5865396,-122.3916754
0.0,2016-07-03,7,3,2016,Redding,RDD,"Redding, CA",California,87,100,73,12,2.63,91119,40.5865396,-122.3916754
0.0,2016-07-10,7,10,2016,Redding,RDD,"Redding, CA",California,78,91,65,19,3.12,91119,40.5865396,-122.3916754
0.0,2016-07-17,7,17,2016,Redding,RDD,"Redding, CA",California,82,98,66,26,2.78,91119,40.5865396,-122.3916754
0.0,2016-07-24,7,24,2016,Redding,RDD,"Redding, CA",California,80,96,64,20,3.37,91119,40.5865396,-122.3916754
0.0,2016-07-31,7,31,2016,Redding,RDD,"Redding, CA",California,88,107,69,19,1.92,91119,40.5865396,-122.3916754
0.0,2016-08-07,8,7,2016,Redding,RDD,"Redding, CA",California,81,98,63,20,2.91,91119,40.5865396,-122.3916754
0.0,2016-08-14,8,14,2016,Redding,RDD,"Redding, CA",California,83,100,66,20,2.48,91119,40.5865396,-122.3916754
0.0,2016-08-21,8,21,2016,Redding,RDD,"Redding, CA",California,86,104,68,16,2.62,91119,40.5865396,-122.3916754
0.0,2016-08-28,8,28,2016,Redding,RDD,"Redding, CA",California,79,97,62,18,2.45,91119,40.5865396,-122.3916754
0.0,2016-09-04,9,4,2016,Redding,RDD,"Redding, CA",California,76,90,62,28,2.22,91119,40.5865396,-122.3916754
0.0,2016-09-11,9,11,2016,Redding,RDD,"Redding, CA",California,80,97,61,27,4.21,91119,40.5865396,-122.3916754
0.0,2016-09-18,9,18,2016,Redding,RDD,"Redding, CA",California,73,91,54,10,1.85,91119,40.5865396,-122.3916754
0.0,2016-09-25,9,25,2016,Redding,RDD,"Redding, CA",California,75,90,61,28,5.07,91119,40.5865396,-122.3916754
0.36,2016-10-02,10,2,2016,Redding,RDD,"Redding, CA",California,57,69,45,25,1.25,91119,40.5865396,-122.3916754
0.02,2016-10-09,10,9,2016,Redding,RDD,"Redding, CA",California,64,78,48,24,2.55,91119,40.5865396,-122.3916754
2.83,2016-10-16,10,16,2016,Redding,RDD,"Redding, CA",California,63,73,54,17,8.64,91119,40.5865396,-122.3916754
0.02,2016-10-23,10,23,2016,Redding,RDD,"Redding, CA",California,61,74,49,23,1.77,91119,40.5865396,-122.3916754
4.15,2016-10-30,10,30,2016,Redding,RDD,"Redding, CA",California,59,63,56,21,6.8,91119,40.5865396,-122.3916754
0.16,2016-11-06,11,6,2016,Redding,RDD,"Redding, CA",California,57,68,45,20,1.15,91119,40.5865396,-122.3916754
0.05,2016-11-13,11,13,2016,Redding,RDD,"Redding, CA",California,61,74,49,27,1.15,91119,40.5865396,-122.3916754
2.97,2016-11-20,11,20,2016,Redding,RDD,"Redding, CA",California,51,61,42,13,2.27,91119,40.5865396,-122.3916754
1.7,2016-11-27,11,27,2016,Redding,RDD,"Redding, CA",California,46,53,39,19,1.84,91119,40.5865396,-122.3916754
0.0,2016-12-04,12,4,2016,Redding,RDD,"Redding, CA",California,50,60,40,26,5.92,91119,40.5865396,-122.3916754
2.13,2016-12-11,12,11,2016,Redding,RDD,"Redding, CA",California,43,51,34,27,2.25,91119,40.5865396,-122.3916754
2.96,2016-12-18,12,18,2016,Redding,RDD,"Redding, CA",California,46,54,38,29,6.92,91119,40.5865396,-122.3916754
0.94,2016-12-25,12,25,2016,Redding,RDD,"Redding, CA",California,44,54,34,32,3.78,91119,40.5865396,-122.3916754
0.0,2017-01-01,1,1,2017,Redding,RDD,"Redding, CA",California,44,59,29,32,2.53,91119,40.5865396,-122.3916754
0.0,2016-01-03,1,3,2016,Sacramento,SAC,"Sacramento, CA",California,44,52,34,34,3.63,479686,38.5815719,-121.4943996
2.27,2016-01-10,1,10,2016,Sacramento,SAC,"Sacramento, CA",California,48,53,41,19,4.04,479686,38.5815719,-121.4943996
1.09,2016-01-17,1,17,2016,Sacramento,SAC,"Sacramento, CA",California,50,57,42,19,4.94,479686,38.5815719,-121.4943996
1.84,2016-01-24,1,24,2016,Sacramento,SAC,"Sacramento, CA",California,54,60,47,17,5.17,479686,38.5815719,-121.4943996
0.24,2016-01-31,1,31,2016,Sacramento,SAC,"Sacramento, CA",California,52,59,44,22,5.15,479686,38.5815719,-121.4943996
0.04,2016-02-07,2,7,2016,Sacramento,SAC,"Sacramento, CA",California,48,59,36,22,3.38,479686,38.5815719,-121.4943996
0.0,2016-02-14,2,14,2016,Sacramento,SAC,"Sacramento, CA",California,57,72,42,25,2.67,479686,38.5815719,-121.4943996
0.78,2016-02-21,2,21,2016,Sacramento,SAC,"Sacramento, CA",California,56,67,44,18,3.98,479686,38.5815719,-121.4943996
0.0,2016-02-28,2,28,2016,Sacramento,SAC,"Sacramento, CA",California,57,70,43,27,2.18,479686,38.5815719,-121.4943996
2.48,2016-03-06,3,6,2016,Sacramento,SAC,"Sacramento, CA",California,59,67,51,18,6.2,479686,38.5815719,-121.4943996
2.49,2016-03-13,3,13,2016,Sacramento,SAC,"Sacramento, CA",California,53,59,47,18,5.75,479686,38.5815719,-121.4943996
0.08,2016-03-20,3,20,2016,Sacramento,SAC,"Sacramento, CA",California,58,69,46,24,4.07,479686,38.5815719,-121.4943996
0.02,2016-03-27,3,27,2016,Sacramento,SAC,"Sacramento, CA",California,58,69,47,27,4.24,479686,38.5815719,-121.4943996
0.0,2016-04-03,4,3,2016,Sacramento,SAC,"Sacramento, CA",California,61,74,48,19,4.23,479686,38.5815719,-121.4943996
0.38,2016-04-10,4,10,2016,Sacramento,SAC,"Sacramento, CA",California,64,74,53,25,5.45,479686,38.5815719,-121.4943996
0.03,2016-04-17,4,17,2016,Sacramento,SAC,"Sacramento, CA",California,62,74,49,24,5.8,479686,38.5815719,-121.4943996
0.17,2016-04-24,4,24,2016,Sacramento,SAC,"Sacramento, CA",California,64,77,50,23,4.58,479686,38.5815719,-121.4943996
0.0,2016-05-01,5,1,2016,Sacramento,SAC,"Sacramento, CA",California,69,86,52,29,0.3,479686,38.5815719,-121.4943996
0.06,2016-05-08,5,8,2016,Sacramento,SAC,"Sacramento, CA",California,64,73,55,21,4.14,479686,38.5815719,-121.4943996
0.0,2016-05-15,5,15,2016,Sacramento,SAC,"Sacramento, CA",California,68,83,52,22,5.32,479686,38.5815719,-121.4943996
0.33,2016-05-22,5,22,2016,Sacramento,SAC,"Sacramento, CA",California,68,81,54,23,7.32,479686,38.5815719,-121.4943996
0.0,2016-05-29,5,29,2016,Sacramento,SAC,"Sacramento, CA",California,69,83,55,23,4.67,479686,38.5815719,-121.4943996
0.0,2016-06-05,6,5,2016,Sacramento,SAC,"Sacramento, CA",California,79,97,60,23,3.94,479686,38.5815719,-121.4943996
0.0,2016-06-12,6,12,2016,Sacramento,SAC,"Sacramento, CA",California,71,85,56,22,7.47,479686,38.5815719,-121.4943996
0.0,2016-06-19,6,19,2016,Sacramento,SAC,"Sacramento, CA",California,67,80,54,23,6.64,479686,38.5815719,-121.4943996
0.0,2016-06-26,6,26,2016,Sacramento,SAC,"Sacramento, CA",California,77,95,58,23,3.97,479686,38.5815719,-121.4943996
0.0,2016-07-03,7,3,2016,Sacramento,SAC,"Sacramento, CA",California,75,90,60,20,7.86,479686,38.5815719,-121.4943996
0.0,2016-07-10,7,10,2016,Sacramento,SAC,"Sacramento, CA",California,71,85,56,21,7.68,479686,38.5815719,-121.4943996
0.0,2016-07-17,7,17,2016,Sacramento,SAC,"Sacramento, CA",California,75,92,58,21,5.82,479686,38.5815719,-121.4943996
0.0,2016-07-24,7,24,2016,Sacramento,SAC,"Sacramento, CA",California,75,92,58,21,5.64,479686,38.5815719,-121.4943996
0.0,2016-07-31,7,31,2016,Sacramento,SAC,"Sacramento, CA",California,81,99,63,20,5.27,479686,38.5815719,-121.4943996
0.0,2016-08-07,8,7,2016,Sacramento,SAC,"Sacramento, CA",California,73,89,56,20,6.54,479686,38.5815719,-121.4943996
0.0,2016-08-14,8,14,2016,Sacramento,SAC,"Sacramento, CA",California,77,95,59,20,4.94,479686,38.5815719,-121.4943996
0.0,2016-08-21,8,21,2016,Sacramento,SAC,"Sacramento, CA",California,75,92,58,19,6.01,479686,38.5815719,-121.4943996
0.0,2016-08-28,8,28,2016,Sacramento,SAC,"Sacramento, CA",California,70,85,55,20,6.58,479686,38.5815719,-121.4943996
0.0,2016-09-04,9,4,2016,Sacramento,SAC,"Sacramento, CA",California,71,84,57,20,5.25,479686,38.5815719,-121.4943996
0.0,2016-09-11,9,11,2016,Sacramento,SAC,"Sacramento, CA",California,72,89,55,21,3.9,479686,38.5815719,-121.4943996
0.0,2016-09-18,9,18,2016,Sacramento,SAC,"Sacramento, CA",California,69,85,53,19,3.5,479686,38.5815719,-121.4943996
0.0,2016-09-25,9,25,2016,Sacramento,SAC,"Sacramento, CA",California,71,87,55,24,4.48,479686,38.5815719,-121.4943996
0.0,2016-10-02,10,2,2016,Sacramento,SAC,"Sacramento, CA",California,60,74,46,23,3.95,479686,38.5815719,-121.4943996
0.02,2016-10-09,10,9,2016,Sacramento,SAC,"Sacramento, CA",California,64,79,48,27,2.74,479686,38.5815719,-121.4943996
1.99,2016-10-16,10,16,2016,Sacramento,SAC,"Sacramento, CA",California,64,73,55,19,5.97,479686,38.5815719,-121.4943996
0.0,2016-10-23,10,23,2016,Sacramento,SAC,"Sacramento, CA",California,62,76,48,26,3.08,479686,38.5815719,-121.4943996
2.63,2016-10-30,10,30,2016,Sacramento,SAC,"Sacramento, CA",California,62,69,56,17,2.92,479686,38.5815719,-121.4943996
0.14,2016-11-06,11,6,2016,Sacramento,SAC,"Sacramento, CA",California,58,69,47,26,1.43,479686,38.5815719,-121.4943996
0.0,2016-11-13,11,13,2016,Sacramento,SAC,"Sacramento, CA",California,62,74,50,31,1.37,479686,38.5815719,-121.4943996
0.4,2016-11-20,11,20,2016,Sacramento,SAC,"Sacramento, CA",California,53,63,43,21,3.31,479686,38.5815719,-121.4943996
0.52,2016-11-27,11,27,2016,Sacramento,SAC,"Sacramento, CA",California,48,57,40,19,2.0,479686,38.5815719,-121.4943996
0.0,2016-12-04,12,4,2016,Sacramento,SAC,"Sacramento, CA",California,47,58,36,23,6.32,479686,38.5815719,-121.4943996
1.21,2016-12-11,12,11,2016,Sacramento,SAC,"Sacramento, CA",California,47,54,39,24,2.42,479686,38.5815719,-121.4943996
2.13,2016-12-18,12,18,2016,Sacramento,SAC,"Sacramento, CA",California,47,55,40,27,4.25,479686,38.5815719,-121.4943996
0.26,2016-12-25,12,25,2016,Sacramento,SAC,"Sacramento, CA",California,42,52,31,25,2.54,479686,38.5815719,-121.4943996
0.01,2017-01-01,1,1,2017,Sacramento,SAC,"Sacramento, CA",California,43,54,32,21,2.53,479686,38.5815719,-121.4943996
0.0,2016-01-03,1,3,2016,Salinas,SNS,"Salinas, CA",California,49,57,41,8,6.46,155662,36.6777372,-121.6555013
1.09,2016-01-10,1,10,2016,Salinas,SNS,"Salinas, CA",California,51,56,45,12,8.04,155662,36.6777372,-121.6555013
0.21,2016-01-17,1,17,2016,Salinas,SNS,"Salinas, CA",California,54,61,46,11,6.24,155662,36.6777372,-121.6555013
2.29,2016-01-24,1,24,2016,Salinas,SNS,"Salinas, CA",California,56,62,49,17,6.72,155662,36.6777372,-121.6555013
0.45,2016-01-31,1,31,2016,Salinas,SNS,"Salinas, CA",California,54,62,45,20,3.71,155662,36.6777372,-121.6555013
0.01,2016-02-07,2,7,2016,Salinas,SNS,"Salinas, CA",California,53,65,41,12,5.32,155662,36.6777372,-121.6555013
0.0,2016-02-14,2,14,2016,Salinas,SNS,"Salinas, CA",California,61,75,47,17,5.47,155662,36.6777372,-121.6555013
0.44,2016-02-21,2,21,2016,Salinas,SNS,"Salinas, CA",California,59,71,46,14,4.22,155662,36.6777372,-121.6555013
0.0,2016-02-28,2,28,2016,Salinas,SNS,"Salinas, CA",California,59,72,45,16,2.42,155662,36.6777372,-121.6555013
1.84,2016-03-06,3,6,2016,Salinas,SNS,"Salinas, CA",California,59,67,50,20,4.91,155662,36.6777372,-121.6555013
1.38,2016-03-13,3,13,2016,Salinas,SNS,"Salinas, CA",California,56,62,49,16,4.6,155662,36.6777372,-121.6555013
0.11,2016-03-20,3,20,2016,Salinas,SNS,"Salinas, CA",California,58,69,47,29,3.3,155662,36.6777372,-121.6555013
0.12,2016-03-27,3,27,2016,Salinas,SNS,"Salinas, CA",California,57,66,47,25,6.81,155662,36.6777372,-121.6555013
0.0,2016-04-03,4,3,2016,Salinas,SNS,"Salinas, CA",California,57,65,47,28,4.16,155662,36.6777372,-121.6555013
0.2,2016-04-10,4,10,2016,Salinas,SNS,"Salinas, CA",California,62,71,52,26,4.92,155662,36.6777372,-121.6555013
0.03,2016-04-17,4,17,2016,Salinas,SNS,"Salinas, CA",California,59,70,48,24,5.12,155662,36.6777372,-121.6555013
0.22,2016-04-24,4,24,2016,Salinas,SNS,"Salinas, CA",California,62,73,50,24,4.71,155662,36.6777372,-121.6555013
0.0,2016-05-01,5,1,2016,Salinas,SNS,"Salinas, CA",California,64,80,47,32,3.2,155662,36.6777372,-121.6555013
0.1,2016-05-08,5,8,2016,Salinas,SNS,"Salinas, CA",California,59,66,53,29,4.5,155662,36.6777372,-121.6555013
0.0,2016-05-15,5,15,2016,Salinas,SNS,"Salinas, CA",California,58,64,52,27,7.35,155662,36.6777372,-121.6555013
0.0,2016-05-22,5,22,2016,Salinas,SNS,"Salinas, CA",California,60,68,52,26,9.34,155662,36.6777372,-121.6555013
0.0,2016-05-29,5,29,2016,Salinas,SNS,"Salinas, CA",California,60,67,52,27,8.5,155662,36.6777372,-121.6555013
